Transaction_ID|Customer_ID|Product_Id|Date|Time|Quantity|Price|Feedback|Shipping_Method|Payment_Method|Order_Status|Ratings
9475348|64623|10353|2023-04-02|23:44:18|2|17.24798071|Excellent|Same-Day|Cash|Delivered|4
8814339|38658|10173|2023-04-02|23:45:04|9|223.3596209|Good|Same-Day|Debit Card|Delivered|3
3323277|87228|10255|2023-04-02|23:50:59|1|269.7166309|Bad|Standard|PayPal|Delivered|1
2666869|44498|10115|2023-04-02|23:51:43|10|481.9999767|Excellent|Express|PayPal|Delivered|4
7963477|89355|10242|2023-04-02|23:53:33|1|143.6428775|Bad|Express|Debit Card|Pending|1
4420390|74461|10219|2023-04-02|23:56:00|2|468.5805701|Excellent|Express|PayPal|Shipped|4
8605961|77073|10416|2023-04-02|23:57:32|4|480.3202527|Average|Same-Day|Cash|Delivered|2
1838868|92154|10346|2023-04-03|00:03:59|2|80.92862734|Good|Same-Day|Debit Card|Delivered|3
2062299|40186|10169|2023-04-03|00:04:23|9|498.1077229|Excellent|Express|Credit Card|Shipped|4
1350200|97242|10186|2023-04-03|00:05:35|7|147.810004|Excellent|Express|Debit Card|Processing|4
4052961|52962|10315|2023-04-03|00:07:18|3|89.14085277|Average|Express|Cash|Pending|2
5901646|93273|10086|2023-04-03|00:09:15|10|196.4170156|Bad|Express|Debit Card|Processing|1
9498560|71456|10130|2023-04-03|00:12:09|3|47.34912096|Bad|Express|Debit Card|Shipped|1
6470823|81589|10229|2023-04-03|00:16:03|4|682761656|Excellent|Same-Day|Credit Card|Delivered|5
7388160|48416|10093|2023-04-03|00:19:26|7|95.33505843|Excellent|Same-Day|Debit Card|Delivered|5
4897416|28849|10030|2023-04-03|00:20:31|7|121.9326092|Excellent|Standard|Credit Card|Processing|4
6911723|48069|10320|2023-04-03|00:21:36|1|95.11591686|Bad|Standard|PayPal|Processing|1
9875257|57005|10071|2023-04-03|00:21:41|10|149.5828763|Excellent|Same-Day|Cash|Delivered|5
2773945|42358|10469|2023-04-03|00:24:26|1|213.3348187|Good|Express|Debit Card|Pending|3
1318015|76620|10438|2023-04-03|00:26:41|8|68.16440156|Good|Express|Credit Card|Delivered|4
8680371|49358|10023|2023-04-03|00:32:02|5|406.7127368|Bad|Same-Day|Credit Card|Delivered|1
7777028|64100|10437|2023-04-03|00:32:56|8|155.3179596|Good|Same-Day|PayPal|Pending|4
4113746|38003|10437|2023-04-03|00:33:41|3|110.4687213|Good|Standard|Debit Card|Shipped|4
5481584|33532|10136|2023-04-03|00:33:49|4|17918067|Good|Express|Cash|Shipped|4
2546865|39310|10189|2023-04-03|00:38:05|1|390352467|Excellent|Express|Credit Card|Delivered|4
2893730|66588|10092|2023-04-03|00:41:28|9|343.5196407|Good|Same-Day|Credit Card|Processing|3
4067752|15261|10209|2023-04-03|00:41:57|8|431.2348507|Excellent|Standard|Debit Card|Shipped|4
8995945|24598|10221|2023-04-03|00:43:51|6|160.8539196|Average|Express|Debit Card|Pending|2
5959140|13950|10432|2023-04-03|00:45:12|7|157.4227861|Bad|Express|PayPal|Delivered|1
6932559|55270|10269|2023-04-03|00:46:21|2|343720481|Average|Same-Day|Cash|Pending|2
8083363|49242|10433|2023-04-03|00:47:02|2|61.88685403|Average|Express|Debit Card|Shipped|2
2839306|97579|10413|2023-04-03|00:49:24|1|133.5615435|Excellent|Standard|Debit Card|Shipped|4
7855834|16126|10098|2023-04-03|00:50:59|2|242586126|Bad|Same-Day|Debit Card|Delivered|1
3481248|24648|10234|2023-04-03|00:51:10|2|204.830055|Good|Standard|Credit Card|Shipped|3
9777231|35420|10382|2023-04-03|00:51:38|10|245.1899249|Excellent|Standard|Credit Card|Pending|4
7997456|15617|10165|2023-04-03|00:53:02|7|24.65908793|Average|Standard|Debit Card|Shipped|2
1587247|72992|10447|2023-04-03|00:55:07|3|439669592|Good|Standard|Cash|Pending|3
1175403|61632|10266|2023-04-03|00:56:01|5|17566658|Good|Same-Day|Credit Card|Processing|4
8089852|44352|10091|2023-04-03|00:56:27|1|254.7430488|Excellent|Express|PayPal|Pending|5
5228518|19219|10452|2023-04-03|00:58:37|2|253.6211983|Average|Express|Debit Card|Delivered|2
4870983|24594|10365|2023-04-03|01:01:10|2|354.9537355|Good|Express|Cash|Pending|3
9603273|42770|10373|2023-04-03|01:03:04|7|367.4429778|Average|Express|Debit Card|Pending|2
2830609|52266|10165|2023-04-03|01:03:36|8|375.4996937|Average|Same-Day|Credit Card|Pending|2
9999436|16060|10166|2023-04-03|01:05:23|6|498.2846664|Good|Same-Day|Cash|Delivered|4
9611739|45404|10197|2023-04-03|01:06:24|6|321.525288|Good|Same-Day|Credit Card|Shipped|4
2675462|10530|10402|2023-04-03|01:06:49|4|45.87888772|Good|Standard|Credit Card|Delivered|3
3730342|90940|10111|2023-04-03|01:08:26|4|445.1330886|Good|Standard|Credit Card|Processing|3
7759980|77910|10286|2023-04-03|01:08:28|8|339.1625866|Good|Same-Day|Cash|Delivered|4
9524970|72947|10105|2023-04-03|01:10:41|4|142.565249|Good|Same-Day|Cash|Delivered|4
9689498|36843|10169|2023-04-03|01:12:57|4|246.2991859|Excellent|Standard|PayPal|Shipped|5
5974527|81505|10195|2023-04-03|01:13:09|10|42.29792887|Excellent|Standard|Credit Card|Processing|5
6378113|95200|10322|2023-04-03|01:17:04|2|480.8667832|Good|Same-Day|Debit Card|Delivered|4
8817367|41710|10066|2023-04-03|01:19:04|8|361651195|Excellent|Same-Day|Cash|Delivered|5
9468170|96720|10156|2023-04-03|01:19:43|1|259.8743306|Excellent|Standard|Debit Card|Processing|4
5166401|99040|10237|2023-04-03|01:20:09|6|258.6094761|Good|Same-Day|Debit Card|Delivered|4
6590482|50424|10032|2023-04-03|01:21:18|9|94.39830917|Excellent|Same-Day|Debit Card|Delivered|5
7039917|37836|10211|2023-04-03|01:21:51|1|477.1994423|Excellent|Same-Day|PayPal|Pending|5
3873475|11362|10097|2023-04-03|01:23:32|2|89.59054429|Good|Express|PayPal|Pending|3
2533188|70967|10115|2023-04-03|01:24:16|3|286.1913458|Excellent|Express|PayPal|Pending|4
1003786|43486|10167|2023-04-03|01:25:08|2|155.6589885|Average|Express|Credit Card|Delivered|2
1259375|36019|10115|2023-04-03|01:26:32|4|149.3301997|Bad|Express|PayPal|Delivered|1
6806371|16438|10273|2023-04-03|01:27:18|7|427.3868483|Average|Standard|Credit Card|Shipped|2
6150625|94840|10016|2023-04-03|01:27:50|3|180.9957817|Good|Standard|Credit Card|Processing|3
2807757|42360|10387|2023-04-03|01:30:43|9|67.16652542|Excellent|Express|Credit Card|Delivered|5
8591554|10796|10124|2023-04-03|01:33:14|10|43.3134208|Good|Standard|Cash|Delivered|3
7256801|19763|10373|2023-04-03|01:34:03|9|53.93001879|Good|Express|Debit Card|Delivered|4
6088213|33184|10011|2023-04-03|01:34:18|4|472.8782298|Average|Same-Day|Credit Card|Delivered|2
7157165|27239|10293|2023-04-03|01:35:42|1|409576663|Average|Standard|Credit Card|Shipped|2
7559899|12117|10430|2023-04-03|01:38:50|6|266.7878984|Excellent|Standard|Debit Card|Pending|5
6668565|90355|10015|2023-04-03|01:39:39|9|344.3526058|Good|Standard|Credit Card|Processing|3
7043996|53710|10183|2023-04-03|01:40:30|6|129.9401204|Average|Same-Day|Debit Card|Shipped|2
2487519|33846|10459|2023-04-03|01:40:58|2|469.7163867|Good|Express|Debit Card|Shipped|3
7634886|35372|10214|2023-04-03|01:42:04|3|222.2371854|Average|Standard|Credit Card|Delivered|2
1575163|98576|10285|2023-04-03|01:43:03|3|495.9186781|Excellent|Standard|Debit Card|Processing|4
2882262|63401|10290|2023-04-03|01:43:32|2|376.4185312|Bad|Same-Day|Credit Card|Pending|1
5721772|11726|10337|2023-04-03|01:44:40|10|18.33890957|Excellent|Standard|PayPal|Pending|4
8814925|48640|10176|2023-04-03|01:44:48|1|412.8267468|Average|Same-Day|Debit Card|Shipped|2
9484689|64302|10333|2023-04-03|01:44:55|2|486.7127141|Excellent|Express|PayPal|Shipped|4
6802373|70806|10124|2023-04-03|01:48:20|10|443.9266663|Excellent|Same-Day|Debit Card|Delivered|4
9317088|15296|10477|2023-04-03|01:49:40|1|204.5141042|Average|Express|PayPal|Pending|2
5638560|71673|10463|2023-04-03|01:51:50|5|246628989|Bad|Same-Day|Credit Card|Pending|1
1869932|70122|10056|2023-04-03|01:53:32|7|332.3182638|Average|Express|Credit Card|Delivered|2
1869932|70122|10276|2023-04-03|01:53:32|7|332.3182638|Average|Express|Credit Card|Delivered|2
7834458|37770|10024|2023-04-03|01:55:58|2|442.6296936|Excellent|Standard|Credit Card|Delivered|5
4373315|11730|10355|2023-04-03|01:57:03|1|301.8184962|Excellent|Standard|Cash|Pending|5
8105457|92131|10342|2023-04-03|01:57:37|2|127.8741998|Bad|Standard|Cash|Delivered|1
2962488|82017|10462|2023-04-03|01:59:31|2|446.9409065|Excellent|Standard|PayPal|Processing|4
2007611|77416|10078|2023-04-03|01:59:47|9|289556225|Good|Same-Day|Credit Card|Processing|3
6778920|54832|10410|2023-04-03|02:03:19|8|491.6404162|Excellent|Express|PayPal|Delivered|4
1060196|59843|10357|2023-04-03|02:03:53|6|65.99182456|Excellent|Standard|Credit Card|Delivered|5
1398451|32717|10457|2023-04-03|02:04:33|10|212904797|Bad|Standard|Credit Card|Shipped|1
1358016|90478|10394|2023-04-03|02:05:28|7|355.2750717|Good|Express|Credit Card|Delivered|3
4577013|50108|10374|2023-04-03|02:06:37|2|150.7610362|Good|Same-Day|Cash|Delivered|3
7944189|84287|10169|2023-04-03|02:06:52|8|372.3943469|Good|Express|PayPal|Delivered|3
5411904|63073|10379|2023-04-03|02:09:12|10|22.46806935|Average|Standard|Debit Card|Delivered|2
3505638|63212|10459|2023-04-03|02:13:58|5|86.10611179|Excellent|Standard|PayPal|Processing|4
1028217|15536|10322|2023-04-03|02:14:58|4|449.2009096|Good|Standard|Credit Card|Shipped|3
5562091|69536|10194|2023-04-03|02:17:03|6|21.33834408|Good|Express|Debit Card|Shipped|4
2446239|10829|10193|2023-04-03|02:17:57|1|249380637|Good|Express|Credit Card|Delivered|4
4574230|53480|10228|2023-04-03|02:18:26|1|49.75903357|Excellent|Express|Credit Card|Delivered|5
7519424|87714|10332|2023-04-03|02:19:12|4|129.4144471|Good|Express|Cash|Delivered|3
7103723|51357|10178|2023-04-03|02:21:16|1|270.1026693|Excellent|Express|Debit Card|Delivered|5
6035624|38176|10317|2023-04-03|02:24:01|2|240.6735704|Good|Express|Debit Card|Processing|3
6717690|45716|10153|2023-04-03|02:24:30|2|48.33268169|Excellent|Express|Credit Card|Pending|5
2429424|33233|10368|2023-04-03|02:24:53|3|137.7643145|Good|Express|Cash|Processing|3
7688982|86323|10335|2023-04-03|02:33:56|1|309.1089151|Excellent|Standard|PayPal|Pending|5
2448308|69359|10392|2023-04-03|02:34:18|5|421.1672198|Bad|Standard|Credit Card|Delivered|1
8065302|52417|10059|2023-04-03|02:35:17|4|249.9870832|Good|Standard|Cash|Pending|4
9135099|79318|10297|2023-04-03|02:35:58|7|440.5112322|Excellent|Standard|PayPal|Processing|4
5430800|91716|10177|2023-04-03|02:41:13|9|226.9866446|Average|Express|Cash|Pending|2
8224464|90754|10349|2023-04-03|02:43:02|2|379.4006877|Good|Standard|PayPal|Shipped|3
6145856|40323|10321|2023-04-03|02:45:03|1|99.8736177|Excellent|Express|Credit Card|Delivered|5
8349403|83584|10201|2023-04-03|02:45:47|7|231.4089741|Good|Same-Day|Credit Card|Pending|4
9276298|37951|10194|2023-04-03|02:46:35|7|94.93032724|Excellent|Same-Day|Cash|Shipped|5
2582309|25379|10199|2023-04-03|02:48:25|5|334.6251665|Bad|Standard|Debit Card|Delivered|1
1540086|45555|10332|2023-04-03|02:48:36|2|250.2141218|Good|Same-Day|Credit Card|Pending|4
8347257|86055|10030|2023-04-03|02:49:05|5|388.6711713|Good|Same-Day|Cash|Delivered|4
5697077|52391|10462|2023-04-03|02:50:30|9|165.258797|Good|Express|Debit Card|Delivered|3
5632769|57636|10219|2023-04-03|02:51:02|5|294467269|Good|Standard|Cash|Delivered|3
5720723|65240|10334|2023-04-03|02:54:06|2|156.6340573|Average|Express|PayPal|Processing|2
2559497|77320|10310|2023-04-03|02:54:46|1|396.6042455|Bad|Same-Day|PayPal|Delivered|1
3459892|48348|10136|2023-04-03|02:56:14|4|53.50202379|Excellent|Standard|Debit Card|Pending|4
3459892|48348|10136|2023-04-03|02:56:14|4|53.50202379|Excellent|Standard|Cash|Pending|5
7732436|83953|10166|2023-04-03|02:56:42|4|130.5349766|Excellent|Same-Day|PayPal|Processing|5
7248645|24935|10291|2023-04-03|02:59:27|5|456.5743593|Excellent|Express|Credit Card|Delivered|5
6125871|32298|10146|2023-04-03|02:59:28|10|202.1686847|Excellent|Standard|Debit Card|Shipped|4
2377405|79473|10388|2023-04-03|03:04:47|10|41.67036626|Excellent|Standard|Debit Card|Delivered|4
5169914|21914|10309|2023-04-03|03:05:42|5|399.5189019|Average|Same-Day|PayPal|Processing|2
8080200|64386|10255|2023-04-03|03:05:57|1|229.5974948|Average|Same-Day|Credit Card|Pending|2
5399981|40586|10170|2023-04-03|03:08:53|6|43.80606992|Excellent|Express|Credit Card|Delivered|5
6929570|60744|10172|2023-04-03|03:09:58|9|471.3167432|Good|Standard|Credit Card|Processing|3
4286205|87624|10227|2023-04-03|03:12:18|4|118.9991789|Bad|Same-Day|Debit Card|Pending|1
6825413|20769|10235|2023-04-03|03:13:23|6|364.3617858|Average|Express|Cash|Delivered|2
6947059|35704|10307|2023-04-03|03:14:15|7|480.4397938|Excellent|Standard|PayPal|Delivered|5
1285378|16038|10263|2023-04-03|03:14:48|2|293.6155595|Excellent|Same-Day|Cash|Delivered|5
9107597|77882|10047|2023-04-03|03:16:00|2|222.9156841|Bad|Standard|PayPal|Delivered|1
1747529|79134|10163|2023-04-03|03:19:23|6|202.8075161|Good|Express|PayPal|Pending|3
6183442|88111|10021|2023-04-03|03:19:52|10|104.3636531|Good|Standard|Cash|Delivered|4
3283670|13677|10343|2023-04-03|03:20:47|8|191.7059365|Good|Express|Credit Card|Shipped|4
5604854|98889|10309|2023-04-03|03:20:57|4|42.75396806|Bad|Standard|Cash|Delivered|1
2017874|68222|10282|2023-04-03|03:21:00|5|309.7946573|Good|Same-Day|Credit Card|Delivered|3
8715910|15072|10338|2023-04-03|03:24:08|1|230.2848268|Average|Same-Day|Debit Card|Pending|2
8513440|70505|10325|2023-04-03|03:30:28|2|286.8091207|Bad|Express|Debit Card|Processing|1
1675860|52948|10030|2023-04-03|03:32:57|4|461.8936132|Good|Express|Credit Card|Pending|3
6940677|31986|10214|2023-04-03|03:37:02|4|292.3004542|Good|Same-Day|Debit Card|Processing|3
3735046|57335|10390|2023-04-03|03:37:21|8|370.7774116|Average|Same-Day|Credit Card|Pending|2
2813442|95287|10299|2023-04-03|03:45:55|2|352.1305076|Good|Same-Day|PayPal|Delivered|3
1919546|40477|10317|2023-04-03|03:46:08|10|162.3875121|Bad|Standard|Cash|Delivered|1
3115535|49272|10317|2023-04-03|03:48:29|7|471.4026738|Average|Express|Credit Card|Delivered|2
2179424|58105|10293|2023-04-03|03:50:05|3|25.61345245|Average|Same-Day|PayPal|Delivered|2
9214690|78716|10451|2023-04-03|03:50:51|1|167018416|Bad|Standard|PayPal|Delivered|1
4656640|81528|10393|2023-04-03|03:53:13|10|136.7093905|Good|Same-Day|Credit Card|Shipped|3
7575443|98272|10184|2023-04-03|03:55:29|3|438.850819|Good|Standard|Debit Card|Delivered|3
7484386|90937|10222|2023-04-03|03:56:32|10|282.8639257|Excellent|Standard|Debit Card|Processing|5
7000954|24087|10226|2023-04-03|03:59:12|3|356.7913113|Excellent|Same-Day|PayPal|Shipped|5
1755413|10980|10331|2023-04-03|03:59:49|6|225.1084097|Good|Standard|Credit Card|Delivered|3
4988787|85553|10042|2023-04-03|03:59:56|3|165.3216964|Average|Standard|PayPal|Pending|2
4104718|36031|10398|2023-04-03|04:00:38|9|475.496728|Average|Standard|Debit Card|Pending|2
2047884|64654|10313|2023-04-03|04:00:48|1|330.3872181|Excellent|Express|Credit Card|Delivered|4
4348227|67660|10399|2023-04-03|04:05:38|5|201.884439|Excellent|Standard|PayPal|Processing|4
4803520|61052|10247|2023-04-03|04:06:05|10|206.663925|Excellent|Standard|Cash|Shipped|5
5178727|22123|10363|2023-04-03|04:06:37|8|462.619701|Average|Express|Cash|Pending|2
6693987|81019|10137|2023-04-03|04:10:11|3|138.1117939|Excellent|Standard|Debit Card|Shipped|4
5397070|37280|10150|2023-04-03|04:13:45|4|374.9981526|Good|Express|Cash|Delivered|4
5236983|11526|10464|2023-04-03|04:14:46|6|368.3997769|Excellent|Same-Day|Cash|Shipped|4
5489542|54998|10476|2023-04-03|04:17:02|2|74.58225549|Excellent|Standard|Debit Card|Shipped|5
3310705|43624|10013|2023-04-03|04:17:18|5|276.642953|Excellent|Standard|PayPal|Processing|4
2900833|47153|10024|2023-04-03|04:19:47|8|289.655553|Good|Express|PayPal|Pending|4
9925001|22669|10124|2023-04-03|04:23:11|2|466.9545354|Average|Same-Day|Debit Card|Delivered|2
7481058|61588|10178|2023-04-03|04:23:39|9|429.743059|Excellent|Express|Debit Card|Delivered|4
2690605|45822|10425|2023-04-03|04:27:45|5|376.9435052|Good|Express|Debit Card|Shipped|3
8579079|65209|10248|2023-04-03|04:30:46|3|381.6501124|Good|Standard|Credit Card|Processing|3
1958462|39048|10024|2023-04-03|04:35:07|5|279.778723|Excellent|Same-Day|Credit Card|Processing|5
7222303|43223|10436|2023-04-03|04:37:48|10|121.326903|Excellent|Standard|Credit Card|Delivered|5
7394790|61187|10107|2023-04-03|04:38:25|3|237892022|Good|Express|Cash|Delivered|3
5501077|54215|10417|2023-04-03|04:39:08|2||Excellent|Same-Day|Credit Card|Delivered|4
4033060|80777|10338|2023-04-03|04:39:30|8|320.1095442|Good|Express|PayPal|Delivered|3
1217523|89710|10310|2023-04-03|04:40:43|8|434.6071158|Average|Same-Day|PayPal|Shipped|2
6163606|70656|10057|2023-04-03|04:42:35|3|257.527322|Good|Express|Credit Card|Pending|4
7411781|47729|10389|2023-04-03|04:45:37|10|328.4985553|Good|Same-Day|Credit Card|Delivered|4
7013113|51437|10060|2023-04-03|04:46:50|9|498.2904878|Good|Standard|Credit Card|Delivered|3
1188785|30143|10191|2023-04-03|04:49:34|6|217342819|Average|Standard|Credit Card|Shipped|2
3479520|36070|10396|2023-04-03|04:49:48|10|668841647|Good|Express|Credit Card|Delivered|4
7585167|53925|10318|2023-04-03|04:51:58|7|146970108|Bad|Same-Day|Debit Card|Pending|1
1782674|19058|10092|2023-04-03|04:55:24|7|100.6378371|Good|Standard|Debit Card|Shipped|3
6729185|91635|10477|2023-04-03|04:55:34|4|113106273|Excellent|Same-Day|Credit Card|Processing|4
4481027|90522|10291|2023-04-03|04:56:08|4|239.5660458|Excellent|Express|Credit Card|Processing|5
7223231|95265|10231|2023-04-03|05:01:41|7|182.94753|Excellent|Express|Debit Card|Delivered|4
7138707|12293|10472|2023-04-03|05:02:30|4|245.6273895|Excellent|Standard|PayPal|Pending|5
8750099|80866|10136|2023-04-03|05:03:58|7|162.4157265|Good|Same-Day|Cash|Delivered|4
9528912|23280|10463|2023-04-03|05:05:33|4|62.76195261|Good|Express|PayPal|Pending|4
3099109|31534|10018|2023-04-03|05:05:58|6|184533028|Excellent|Express|PayPal|Delivered|5
9724667|60591|10025|2023-04-03|05:08:42|3|126.1201953|Bad|Same-Day|Debit Card|Delivered|1
1417172|42325|10077|2023-04-03|05:09:09|1|42968124|Excellent|Express|Debit Card|Delivered|5
5977937|20416|10183|2023-04-03|05:09:48|8|28.98688749|Excellent|Same-Day|PayPal|Delivered|5
7804451|38481|10138|2023-04-03|05:11:14|8|15.15403436|Good|Same-Day|Credit Card|Processing|3
1650277|33260|10375|2023-04-03|05:14:28|1|195587206|Excellent|Same-Day|Debit Card|Processing|5
1068527|69800|10152|2023-04-03|05:18:48|6|54.60582789|Good|Same-Day|Cash|Delivered|4
2125004|36327|10317|2023-04-03|05:22:36|4|149.7028736|Good|Express|Credit Card|Processing|4
9013126|96979|10092|2023-04-03|05:26:08|5|34.91311116|Good|Express|Credit Card|Shipped|4
9611473|12320|10109|2023-04-03|05:26:52|4|324.2636792|Good|Standard|Cash|Delivered|4
6210580|11525|10006|2023-04-03|05:29:17|7|397.8492461|Good|Standard|Credit Card|Delivered|3
1145276|68177|10218|2023-04-03|05:29:33|9|69.71412446|Bad|Standard|Debit Card|Processing|1
2666027|51408|10048|2023-04-03|05:33:01|5|27.55018167|Average|Same-Day|PayPal|Processing|2
9521684|76094|10126|2023-04-03|05:33:18|2|140.9964597|Bad|Same-Day|Credit Card|Processing|1
7960239|59669|10218|2023-04-03|05:34:33|8|143.3387582|Excellent|Same-Day|PayPal|Shipped|4
1295212|19886|10278|2023-04-03|05:34:40|5|415201037|Good|Express|Cash|Delivered|4
9611931|62106|10056|2023-04-03|05:37:36|5|206.2179324|Good|Express|Cash|Shipped|4
9611931|62106|10165|2023-04-03|05:37:36|5|206.2179324|Good|Express|Cash|Delivered|4
3154961|92857|10080|2023-04-03|05:41:42|5|186.3336092|Average|Express|Cash|Delivered|2
3341047|71964|10408|2023-04-03|05:43:20|6|214.4327202|Excellent|Standard|Debit Card|Pending|4
4212856|15600|10037|2023-04-03|05:43:29|2|449.432168|Average|Express|Credit Card|Pending|2
9477785|17917|10304|2023-04-03|05:46:01|9|325.1095623|Excellent|Standard|Debit Card|Processing|5
1475466|23969|10207|2023-04-03|05:48:30|7|95.38807151|Good|Same-Day|PayPal|Shipped|4
2824944|83920|10282|2023-04-03|05:49:18|1|185.7799266|Average|Standard|PayPal|Delivered|2
6962489|27204|10198|2023-04-03|05:49:42|6|356.7874781|Good|Express|Credit Card|Shipped|3
5051130|18478|10272|2023-04-03|05:50:33|3|374.3014536|Excellent|Same-Day|Cash|Shipped|5
6368325|10424|10164|2023-04-03|05:50:36|10|182197786|Good|Standard|Debit Card|Pending|4
6602492|20771|10328|2023-04-03|05:53:13|5|265.1067901|Bad|Same-Day|PayPal|Pending|1
2194347|51824|10136|2023-04-03|05:56:17|3|315.5026808|Average|Standard|Credit Card|Delivered|2
6102153|80112|10058|2023-04-03|05:58:19|3|191.1237854|Good|Standard|Debit Card|Delivered|3
5860542|85218|10341|2023-04-03|05:59:38|2|62.29561491|Good|Express|Cash|Delivered|3
7391450|29810|10358|2023-04-03|06:03:14|1|88.89113735|Good|Same-Day|Debit Card|Shipped|3
6287189|59903|10441|2023-04-03|06:03:34|7|287.7518879|Good|Standard|Debit Card|Delivered|3
6177442|59904|10227|2023-04-03|06:05:24|9|481.9746278|Excellent|Standard|Cash|Shipped|4
3445233|24108|10155|2023-04-03|06:09:41|10|38.63514154|Good|Same-Day|Credit Card|Processing|4
5025327|59200|10463|2023-04-03|06:11:24|10|302.3880005|Good|Standard|Cash|Delivered|3
6621074|49574|10439|2023-04-03|06:12:00|10|319.2355381|Excellent|Same-Day|Cash|Delivered|4
8267410|22704|10097|2023-04-03|06:12:15|4|273.6917728|Bad|Standard|Credit Card|Shipped|1
1760055|78658|10203|2023-04-03|06:12:38|8|349830123|Bad|Same-Day|PayPal|Shipped|1
5900577|31175|10060|2023-04-03|06:13:16|7|204.2815054|Bad|Express|Credit Card|Delivered|1
1728543|14172|10239|2023-04-03|06:14:02|5|15.29450726|Bad|Standard|Debit Card|Shipped|1
7613525|88613|10402|2023-04-03|06:15:11|8|148.3820277|Good|Standard|Credit Card|Delivered|4
9604667|59695|10367|2023-04-03|06:20:06|2|38.36964319|Excellent|Express|PayPal|Delivered|5
2288643|13645|10164|2023-04-03|06:20:16|5|40708004|Average|Express|Credit Card|Delivered|2
4599371|25678|10345|2023-04-03|06:21:58|10|442.6794122|Average|Same-Day|Debit Card|Shipped|2
3201509|92528|10436|2023-04-03|06:33:00|4|109.4172549|Excellent|Standard|PayPal|Shipped|4
2088234|72272|10307|2023-04-03|06:36:42|7|318.5312488|Good|Standard|PayPal|Delivered|4
6996759|43533|10119|2023-04-03|06:37:06|6|74.64805154|Bad|Express|Debit Card|Shipped|1
2969065|74149|10041|2023-04-03|06:37:38|9|90.80437314|Good|Standard|Debit Card|Delivered|4
8860940|77128|10042|2023-04-03|06:38:18|7|18.82725537|Average|Standard|Credit Card|Delivered|2
6280399|58703|10070|2023-04-03|06:40:54|3|222.4505396|Good|Express|Cash|Delivered|4
5301365|39146|10268|2023-04-03|06:41:22|10|81.15053409|Excellent|Standard|Debit Card|Shipped|4
3427090|97919|10379|2023-04-03|06:42:21|8|249.919006|Good|Standard|Credit Card|Pending|3
7958161|89179|10128|2023-04-03|06:43:10|2|101.6236364|Good|Express|Cash|Pending|4
6717643|48867|10403|2023-04-03|06:46:12|6|429.1407556|Average|Standard|Cash|Shipped|2
9085285|51037|10452|2023-04-03|06:48:45|7|266.616232|Excellent|Express|Debit Card|Delivered|4
1441584|89783|10111|2023-04-03|06:49:26|9|272.6486762|Excellent|Express|Debit Card|Delivered|4
3844789|56678|10073|2023-04-03|06:50:13|2|221.7021777|Good|Same-Day|Credit Card|Pending|3
8513279|59191|10042|2023-04-03|06:50:15|2|316.8765518|Excellent|Same-Day|Credit Card|Shipped|4
6824343|65111|10212|2023-04-03|06:53:39|2|191.3522693|Bad|Express|Debit Card|Shipped|1
2666080|11751|10069|2023-04-03|06:55:05|7|437.1705453|Excellent|Same-Day|Credit Card|Delivered|4
5121556|15477|10380|2023-04-03|06:56:48|7|213.3020388|Average|Express|Credit Card|Delivered|2
7724135|16302|10178|2023-04-03|07:02:44|4|316.1599829|Excellent|Express|Cash|Processing|4
7471120|96830|10024|2023-04-03|07:03:06|9|461.5794507|Average|Express|Credit Card|Pending|2
9492364|92320|10136|2023-04-03|07:04:54|3|54.79686278|Good|Same-Day|PayPal|Pending|4
4476569|97671|10137|2023-04-03|07:05:11|5|258590385|Bad|Standard|PayPal|Shipped|1
7885220|99388|10350|2023-04-03|07:06:52|6|18.84490176|Bad|Express|Credit Card|Shipped|1
8464966|97229|10248|2023-04-03|07:09:00|9|354.9564348|Excellent|Same-Day|Cash|Pending|4
8477974|12331|10376|2023-04-03|07:09:43|1|403.5829166|Excellent|Express|Credit Card|Pending|4
9150908|82321|10385|2023-04-03|07:10:25|1|63.28601438|Average|Standard|Debit Card|Pending|2
5135226|15450|10246|2023-04-03|07:10:42|3|346.2337405|Good|Express|Credit Card|Pending|3
4687395|13429|10322|2023-04-03|07:12:07|6|194.1303656|Average|Express|PayPal|Delivered|2
9049500|63453|10016|2023-04-03|07:19:22|10|54.38071999|Excellent|Express|Cash|Shipped|4
6653404|54091|10350|2023-04-03|07:20:46|2|402.5508665|Bad|Standard|Credit Card|Pending|1
4425697|58967|10356|2023-04-03|07:21:32|3|10.91015331|Bad|Same-Day|PayPal|Delivered|1
4724171|19534|10173|2023-04-03|07:24:33|7|165.4631227|Good|Same-Day|Credit Card|Delivered|4
2428608|77619|10465|2023-04-03|07:26:54|10|318.4549969|Bad|Express|Debit Card|Delivered|1
6848408|65095|10286|2023-04-03|07:27:10|10|45113815|Excellent|Express|PayPal|Processing|4
|49716|10356|2023-04-03|07:32:54|7|437.7275615|Good|Express|Credit Card|Processing|3
6117330|89868|10240|2023-04-03|07:33:05|10|68.5139951|Excellent|Same-Day|Credit Card|Pending|5
7819184|95056|10328|2023-04-03|07:33:30|8|288.7225429|Excellent|Express|Cash|Shipped|5
7748892|44340|10075|2023-04-03|07:34:23|2|450.9102722|Excellent|Same-Day|Credit Card|Delivered|4
1561012|14794|10172|2023-04-03|07:37:51|5|267.7213602|Excellent|Standard|Debit Card|Processing|4
